station_id,level,sort_order,exercise_id,dose,primary_pillar,secondary_pillar,load,list,where_setting,best_with
thr,Foundation,7,EX0087,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
thr,Foundation,8,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,9,EX0204,"Bodyweight, to box",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
thr,Foundation,10,EX0010,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,11,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,12,EX0094,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,13,EX0081,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,14,EX0175,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,15,EX0360,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,16,EX0303,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
thr,Foundation,17,EX0305,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
thr,Foundation,18,EX0357,"Light, 3 × 10",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
thr,Foundation,19,EX0361,"Light, 3 × 10",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
thr,Foundation,20,EX0156,,Balanced Athleticism,Durability,Low,Core list,Home or gym,Solo OK
thr,Foundation,21,EX0130,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
thr,Foundation,22,EX0207,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
thr,Foundation,23,EX0344,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
thr,Foundation,24,EX0362,Light,Economy,Balanced Athleticism,Low,Added,Home or gym,Solo OK
thr,Foundation,25,EX0220,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
thr,Development,1,EX0190,Barbell,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
thr,Development,2,EX0196,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
thr,Development,3,EX0357,5 × 15,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
thr,Development,4,EX0361,5 × 12,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
thr,Development,5,EX0191,Barbell,Balanced Athleticism,,High,Core list,Gym,Solo OK
thr,Development,6,EX0143,Heavy,Balanced Athleticism,,High,Core list,Gym,Solo OK
thr,Development,7,EX0269,Heavy,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
thr,Development,8,EX0363,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
thr,Development,9,EX0190,EMOM × 12,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
thr,Development,10,EX0191,EMOM × 12,Durability,Threshold,Moderate,Core list,Gym,Group-friendly
thr,Development,11,EX0199,,Durability,Balanced Athleticism,Moderate,Core list,Gym,Solo OK
thr,Development,12,EX0204,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
thr,Development,13,EX0280,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
thr,Development,14,EX0102,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
thr,Development,15,EX0364,,Durability,Threshold,High,Core list,Home or gym,Group-friendly
thr,Development,16,EX0313,,Balanced Athleticism,,High,Core list,Gym,Solo OK
thr,Development,17,EX0279,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
thr,Development,18,EX0254,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
thr,Development,19,EX0191,3 × 25,Durability,Balanced Athleticism,Moderate,Core list,Gym,Solo OK
thr,Development,20,EX0052,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
thr,Development,21,EX0144,,Balanced Athleticism,,High,Added,Gym,Solo OK
thr,Development,22,EX0122,Heavy,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
thr,Development,23,EX0071,,Balanced Athleticism,Economy,High,Added,Gym,Coach helpful
thr,Development,24,EX0285,,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
thr,Development,25,EX0199,5 × 25,Durability,Balanced Athleticism,Moderate,Added,Gym,Solo OK
thr,Development,26,EX0365,,Balanced Athleticism,Durability,Moderate,Added,Home or gym,Solo OK
g2oh,Foundation,1,EX0366,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,2,EX0082,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,3,EX0269,Light,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,4,EX0270,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,5,EX0273,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,6,EX0122,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,7,EX0087,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,8,EX0367,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,9,EX0278,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,10,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,11,EX0081,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,12,EX0191,Light,Economy,Balanced Athleticism,Low,Core list,Gym,Solo OK
g2oh,Foundation,13,EX0362,Light,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,14,EX0008,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,15,EX0094,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,16,EX0010,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,17,EX0267,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,18,EX0368,,Balanced Athleticism,Economy,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,19,EX0285,"Light, 3 × 10",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,20,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
g2oh,Foundation,21,EX0076,Light,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
g2oh,Foundation,22,EX0284,Light,Economy,Balanced Athleticism,Low,Added,Home or gym,Solo OK
g2oh,Foundation,23,EX0130,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
g2oh,Foundation,24,EX0358,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
g2oh,Foundation,25,EX0080,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
g2oh,Foundation,26,EX0129,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
g2oh,Development,1,EX0285,5 × 15,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,2,EX0369,5 × 12,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,3,EX0071,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
g2oh,Development,4,EX0370,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
g2oh,Development,5,EX0191,Heavy,Balanced Athleticism,,High,Core list,Gym,Solo OK
g2oh,Development,6,EX0269,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,7,EX0365,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,8,EX0284,,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,9,EX0077,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,10,EX0091,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,11,EX0143,,Balanced Athleticism,,High,Core list,Gym,Solo OK
g2oh,Development,12,EX0190,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,13,EX0285,EMOM × 12,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
g2oh,Development,14,EX0369,Ladder,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
g2oh,Development,15,EX0371,,Balanced Athleticism,,High,Core list,Gym,Coach helpful
g2oh,Development,16,EX0280,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
g2oh,Development,17,EX0251,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,18,EX0198,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
g2oh,Development,19,EX0052,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
g2oh,Development,20,EX0285,3 × 30,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
g2oh,Development,21,EX0047,,Balanced Athleticism,,High,Added,Gym,Solo OK
g2oh,Development,22,EX0357,,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
g2oh,Development,23,EX0372,,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
g2oh,Development,24,EX0139,,Balanced Athleticism,,High,Added,Gym,Solo OK
g2oh,Development,25,EX0363,,Balanced Athleticism,Economy,High,Added,Gym,Coach helpful
g2oh,Development,26,EX0254,,Balanced Athleticism,Durability,Moderate,Added,Home or gym,Solo OK
snatch,Foundation,1,EX0373,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,2,EX0374,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
snatch,Foundation,3,EX0375,,Economy,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,4,EX0376,Single-arm,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,5,EX0082,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
snatch,Foundation,6,EX0367,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
snatch,Foundation,7,EX0087,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
snatch,Foundation,8,EX0081,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,9,EX0094,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,10,EX0377,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,11,EX0378,Light,Economy,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,12,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,13,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,14,EX0251,Light walk,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,15,EX0008,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,16,EX0312,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
snatch,Foundation,17,EX0379,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,18,EX0017,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,19,EX0380,,Economy,,Low,Core list,Home or gym,Solo OK
snatch,Foundation,20,EX0077,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
snatch,Foundation,21,EX0076,Light,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
snatch,Foundation,22,EX0007,,Balanced Athleticism,Durability,Low,Added,Home or gym,Solo OK
snatch,Foundation,23,EX0226,,Balanced Athleticism,,Low,Added,Gym,Solo OK
snatch,Foundation,24,EX0122,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
snatch,Foundation,25,EX0191,Light,Economy,Balanced Athleticism,Low,Added,Gym,Solo OK
snatch,Foundation,26,EX0010,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
snatch,Development,1,EX0372,5 × 10 each arm,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
snatch,Development,2,EX0381,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
snatch,Development,3,EX0071,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
snatch,Development,4,EX0382,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
snatch,Development,5,EX0361,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
snatch,Development,6,EX0077,Heavy,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
snatch,Development,7,EX0383,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
snatch,Development,8,EX0374,Heavy,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
snatch,Development,9,EX0372,EMOM × 12,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
snatch,Development,10,EX0372,"Alternating, 3 × 30",Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
snatch,Development,11,EX0347,Light,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Coach helpful
snatch,Development,12,EX0053,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
snatch,Development,13,EX0198,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
snatch,Development,14,EX0131,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
snatch,Development,15,EX0280,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
snatch,Development,16,EX0384,,Durability,Threshold,High,Core list,Home or gym,Group-friendly
snatch,Development,17,EX0372,Ladder,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
snatch,Development,18,EX0052,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
snatch,Development,19,EX0385,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
snatch,Development,20,EX0219,,Balanced Athleticism,Durability,Low,Core list,Home or gym,Solo OK
snatch,Development,21,EX0091,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
snatch,Development,22,EX0386,,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
snatch,Development,23,EX0365,,Balanced Athleticism,Durability,Moderate,Added,Home or gym,Solo OK
snatch,Development,24,EX0047,,Balanced Athleticism,,High,Added,Gym,Solo OK
snatch,Development,25,EX0115,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
snatch,Development,26,EX0251,,Balanced Athleticism,Durability,Moderate,Added,Home or gym,Solo OK
devil,Foundation,1,EX0387,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
devil,Foundation,2,EX0373,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,3,EX0388,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
devil,Foundation,4,EX0191,Light,Economy,Balanced Athleticism,Low,Core list,Gym,Solo OK
devil,Foundation,5,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,6,EX0175,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,7,EX0082,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
devil,Foundation,8,EX0389,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,9,EX0344,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,10,EX0390,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,11,EX0087,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
devil,Foundation,12,EX0367,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
devil,Foundation,13,EX0391,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,14,EX0008,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,15,EX0010,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,16,EX0324,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
devil,Foundation,17,EX0131,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,18,EX0392,,Balanced Athleticism,Threshold,Low,Core list,Home or gym,Solo OK
devil,Foundation,19,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Foundation,20,EX0386,"Light, 3 × 5",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
devil,Foundation,21,EX0122,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Foundation,22,EX0026,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Foundation,23,EX0393,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Foundation,24,EX0129,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Foundation,25,EX0076,Light,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Foundation,26,EX0094,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
devil,Development,1,EX0386,5 × 8,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
devil,Development,2,EX0394,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
devil,Development,3,EX0395,,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
devil,Development,4,EX0396,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
devil,Development,5,EX0397,,Durability,Balanced Athleticism,High,Core list,Home or gym,Solo OK
devil,Development,6,EX0077,Heavy,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
devil,Development,7,EX0196,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
devil,Development,8,EX0191,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
devil,Development,9,EX0197,EMOM,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
devil,Development,10,EX0386,EMOM × 10,Durability,Threshold,High,Core list,Home or gym,Group-friendly
devil,Development,11,EX0131,Heavy,Balanced Athleticism,,High,Core list,Home or gym,Solo OK
devil,Development,12,EX0091,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
devil,Development,13,EX0398,,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
devil,Development,14,EX0386,Ladder 1–8,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
devil,Development,15,EX0053,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
devil,Development,16,EX0071,,Balanced Athleticism,Economy,High,Core list,Gym,Coach helpful
devil,Development,17,EX0143,,Balanced Athleticism,,High,Core list,Gym,Solo OK
devil,Development,18,EX0399,,Durability,Balanced Athleticism,High,Core list,Home or gym,Solo OK
devil,Development,19,EX0198,,Balanced Athleticism,,Moderate,Core list,Gym,Solo OK
devil,Development,20,EX0080,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
devil,Development,21,EX0372,,Durability,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
devil,Development,22,EX0222,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
devil,Development,23,EX0251,,Balanced Athleticism,Durability,Moderate,Added,Home or gym,Solo OK
devil,Development,24,EX0269,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
devil,Development,25,EX0047,,Balanced Athleticism,,High,Added,Gym,Solo OK
devil,Development,26,EX0400,,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
bbj,Foundation,1,EX0387,No jump,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bbj,Foundation,2,EX0175,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,3,EX0332,Stick the landing,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bbj,Foundation,4,EX0312,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Foundation,5,EX0390,Walk-out,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,6,EX0122,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,7,EX0401,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
bbj,Foundation,8,EX0053,Low box,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bbj,Foundation,9,EX0197,EMOM × 6 reps,Economy,Durability,Low,Core list,Home or gym,Group-friendly
bbj,Foundation,10,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,11,EX0324,Landing drill,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bbj,Foundation,12,EX0179,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,13,EX0130,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,14,EX0392,,Balanced Athleticism,Threshold,Low,Core list,Home or gym,Solo OK
bbj,Foundation,15,EX0402,,Economy,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,16,EX0206,,Durability,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Foundation,17,EX0063,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
bbj,Foundation,18,EX0061,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,19,EX0403,,Economy,,Low,Core list,Home or gym,Solo OK
bbj,Foundation,20,EX0332,"Light, 3 × 5",Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
bbj,Foundation,21,EX0008,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,22,EX0024,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,23,EX0015,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,24,EX0009,,Economy,Balanced Athleticism,Low,Added,Home or gym,Solo OK
bbj,Foundation,25,EX0010,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,26,EX0080,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,27,EX0023,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
bbj,Foundation,28,EX0028,Knee-to-wall,Balanced Athleticism,Fatigue Management,Low,Added,Home or gym,Solo OK
bbj,Development,1,EX0197,10 × 10 intervals,Durability,Threshold,High,Core list,Home or gym,Group-friendly
bbj,Development,2,EX0332,"Continuous, 5 × 10",Durability,Economy,Moderate,Core list,Home or gym,Solo OK
bbj,Development,3,EX0404,4 × 20 m sets,Durability,Threshold,High,Core list,Home or gym,Solo OK
bbj,Development,4,EX0312,Weighted,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
bbj,Development,5,EX0400,,Balanced Athleticism,,Moderate,Core list,Home or gym,Solo OK
bbj,Development,6,EX0196,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
bbj,Development,7,EX0053,High box,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
bbj,Development,8,EX0197,EMOM × 10–12 reps,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
bbj,Development,9,EX0039,4 × 30 m,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Development,10,EX0197,Max reps in 3 min,Threshold,Durability,High,Core list,Home or gym,Solo OK
bbj,Development,11,EX0405,+ 10 m sprint,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Development,12,EX0406,,Durability,Balanced Athleticism,High,Core list,Home or gym,Solo OK
bbj,Development,13,EX0077,,Balanced Athleticism,Durability,Moderate,Core list,Home or gym,Solo OK
bbj,Development,14,EX0143,,Balanced Athleticism,,High,Core list,Gym,Solo OK
bbj,Development,15,EX0398,,Balanced Athleticism,Economy,Moderate,Core list,Home or gym,Solo OK
bbj,Development,16,EX0197,Ladder 1–10,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
bbj,Development,17,EX0197,30 s on / 30 s off × 10,Threshold,Durability,High,Core list,Home or gym,Group-friendly
bbj,Development,18,EX0332,Double,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Development,19,EX0054,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Development,20,EX0296,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
bbj,Development,21,EX0052,,Balanced Athleticism,,Moderate,Added,Gym,Solo OK
bbj,Development,22,EX0047,,Balanced Athleticism,,High,Added,Gym,Solo OK
bbj,Development,23,EX0144,,Balanced Athleticism,,High,Added,Gym,Solo OK
bbj,Development,24,EX0055,Low box,Economy,Balanced Athleticism,Moderate,Added,Home or gym,Coach helpful
bbj,Development,25,EX0050,Heavy,Balanced Athleticism,,Moderate,Added,Home or gym,Solo OK
bbj,Development,26,EX0407,,Balanced Athleticism,Economy,High,Added,Gym,Coach helpful
bbj,Development,27,EX0332,Weighted vest,Balanced Athleticism,Economy,Moderate,Added,Home or gym,Solo OK
bbj,Development,28,EX0048,,Economy,Balanced Athleticism,Moderate,Added,Home or gym,Solo OK
burpee,Foundation,1,EX0387,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
burpee,Foundation,2,EX0408,Hands on box,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
burpee,Foundation,3,EX0175,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,4,EX0389,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,5,EX0390,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,6,EX0095,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,7,EX0392,,Balanced Athleticism,Threshold,Low,Core list,Home or gym,Solo OK
burpee,Foundation,8,EX0130,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,9,EX0312,,Economy,Balanced Athleticism,Moderate,Core list,Home or gym,Solo OK
burpee,Foundation,10,EX0403,,Economy,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,11,EX0197,EMOM × 5,Economy,Durability,Low,Core list,Home or gym,Group-friendly
burpee,Foundation,12,EX0063,,Balanced Athleticism,Fatigue Management,Low,Core list,Home or gym,Solo OK
burpee,Foundation,13,EX0359,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,14,EX0324,,Economy,Balanced Athleticism,Low,Core list,Home or gym,Solo OK
burpee,Foundation,15,EX0008,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,16,EX0409,,Economy,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,17,EX0080,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,18,EX0202,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,19,EX0061,,Balanced Athleticism,,Low,Core list,Home or gym,Solo OK
burpee,Foundation,20,EX0410,,Aerobic Engine,Economy,Low,Core list,Home or gym,Solo OK
burpee,Foundation,21,EX0010,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
burpee,Foundation,22,EX0026,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
burpee,Foundation,23,EX0021,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
burpee,Foundation,24,EX0009,,Economy,Balanced Athleticism,Low,Added,Home or gym,Solo OK
burpee,Foundation,25,EX0205,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
burpee,Foundation,26,EX0179,,Balanced Athleticism,,Low,Added,Home or gym,Solo OK
burpee,Foundation,27,EX0053,Light,Economy,Balanced Athleticism,Low,Added,Home or gym,Solo OK
burpee,Development,1,EX0197,10 × 10 intervals,Durability,Threshold,High,Core list,Home or gym,Group-friendly
burpee,Development,2,EX0197,50 for time,Threshold,Durability,High,Core list,Home or gym,Solo OK
burpee,Development,3,EX0197,Ladder 1–10,Durability,Threshold,Moderate,Core list,Home or gym,Group-friendly
